date,Tmax,Tmin,Tmean
01/10/2010,15.05,10.5,12.78
02/10/2010,16.09,7.19,11.64
03/10/2010,15.98,10.53,13.25
04/10/2010,17.55,8.96,13.26
05/10/2010,17.47,10.44,13.95
06/10/2010,16.74,12.4,14.57
07/10/2010,17.08,6.92,12
08/10/2010,20.41,12.4,16.4
09/10/2010,15.94,14.52,15.23
10/10/2010,19.37,13.21,16.29
11/10/2010,16.49,10.41,13.45
12/10/2010,13.08,6.9,9.99
13/10/2010,11.49,8.15,9.82
14/10/2010,9.85,5.99,7.92
15/10/2010,12.08,8.51,10.3
16/10/2010,12.38,5.47,8.93
17/10/2010,12.21,0.58,6.4
18/10/2010,13.81,3.49,8.65
19/10/2010,12.7,5.91,9.3
20/10/2010,8.25,1.69,4.97
21/10/2010,11.55,-1.39,5.08
22/10/2010,12.44,3.56,8
23/10/2010,11.01,7.75,9.38
24/10/2010,9.79,1.16,5.48
25/10/2010,10.16,-1.21,4.48
26/10/2010,13.39,0.2,6.8
27/10/2010,15.86,8.57,12.22
28/10/2010,14.54,9.51,12.03
29/10/2010,14.01,11.78,12.9
30/10/2010,13.74,6.68,10.21
31/10/2010,11.23,9.39,10.31
01/11/2010,13.05,8.25,10.65
02/11/2010,14.24,9.68,11.96
03/11/2010,15.2,11.03,13.11
04/11/2010,16.31,12.33,14.32
05/11/2010,14.94,14.35,14.64
06/11/2010,10.62,7.76,9.19
07/11/2010,7.86,3.06,5.46
08/11/2010,7.41,2.59,5
09/11/2010,7.65,3.61,5.63
10/11/2010,10.4,1.13,5.77
11/11/2010,13.52,0.34,6.93
12/11/2010,11.06,9.61,10.33
13/11/2010,9.47,7.62,8.55
14/11/2010,6.32,2.74,4.53
15/11/2010,8.94,-1.16,3.89
16/11/2010,7.52,-1.35,3.09
17/11/2010,6.74,0.3,3.52
18/11/2010,9.97,5.3,7.64
19/11/2010,10.36,1.15,5.76
20/11/2010,6.9,2.68,4.79
21/11/2010,5.9,4.52,5.21
22/11/2010,6.57,4.26,5.42
23/11/2010,6.65,4.49,5.57
24/11/2010,4.62,-1.69,1.47
25/11/2010,1.97,-1.74,0.12
26/11/2010,2.93,-4.1,-0.59
27/11/2010,0.48,-4.12,-1.82
28/11/2010,-1.33,-6.57,-3.95
29/11/2010,0.36,-5.73,-2.69
30/11/2010,0.74,-3.15,-1.21
01/12/2010,-0.33,-2.75,-1.54
02/12/2010,-0.13,-2.05,-1.09
03/12/2010,2.36,-4.8,-1.22
04/12/2010,4.01,-4.28,-0.13
05/12/2010,3.65,-0.85,1.4
06/12/2010,-2.37,-3.82,-3.09
07/12/2010,-0.46,-5.28,-2.87
08/12/2010,1.09,-4.98,-1.95
09/12/2010,4.36,-4.16,0.1
10/12/2010,6.45,-1.17,2.64
11/12/2010,6.98,3.64,5.31
12/12/2010,4.56,-1.15,1.71
13/12/2010,3.69,-1.25,1.22
14/12/2010,3.59,-0.2,1.7
15/12/2010,5.85,-0.5,2.67
16/12/2010,6.66,1.1,3.88
17/12/2010,-0.08,-4.47,-2.27
18/12/2010,-1.19,-5.88,-3.53
19/12/2010,-2.54,-10.38,-6.46
20/12/2010,-0.64,-11.93,-6.28
21/12/2010,0.15,-7.96,-3.91
22/12/2010,0.51,-1.47,-0.48
23/12/2010,0.95,-3.06,-1.06
24/12/2010,-0.09,-2.41,-1.25
25/12/2010,-1.32,-7.86,-4.59
26/12/2010,2.39,-9.14,-3.37
27/12/2010,3.17,-7.65,-2.24
28/12/2010,6,2,4
29/12/2010,7.06,3.05,5.06
30/12/2010,5.85,5.1,5.48
31/12/2010,5.79,4.33,5.06
01/01/2011,6.34,4.13,5.23
02/01/2011,3.07,0.72,1.9
03/01/2011,1.32,-1.77,-0.23
04/01/2011,5.55,-1.93,1.81
05/01/2011,5.5,0.26,2.88
06/01/2011,3.92,2.13,3.03
07/01/2011,9.64,-0.04,4.8
08/01/2011,7.72,3.12,5.42
09/01/2011,6.33,0.34,3.33
10/01/2011,8.03,-1.1,3.46
11/01/2011,9.34,4.59,6.97
12/01/2011,12.05,1.95,7
13/01/2011,12.49,9.88,11.18
14/01/2011,11.07,11.2,11.14
15/01/2011,11.48,7.14,9.31
16/01/2011,11.74,9.6,10.67
17/01/2011,7.35,5.01,6.18
18/01/2011,6.88,2.46,4.67
19/01/2011,5.63,-1.31,2.16
20/01/2011,4.21,-1.41,1.4
21/01/2011,2.3,-2.3,0
22/01/2011,5.4,-2.06,1.67
23/01/2011,6.57,1.36,3.97
24/01/2011,6.48,3.95,5.21
25/01/2011,7.93,3.09,5.51
26/01/2011,5.74,5.19,5.47
27/01/2011,1.79,0.13,0.96
28/01/2011,1.34,-0.65,0.34
29/01/2011,0.79,-2.63,-0.92
30/01/2011,4.06,-2.85,0.61
31/01/2011,3.35,-5.16,-0.9
01/02/2011,7.94,-3.6,2.17
02/02/2011,9.52,0.52,5.02
03/02/2011,10.42,2.44,6.43
04/02/2011,11.21,3.51,7.36
05/02/2011,12.15,10.4,11.28
06/02/2011,11.4,10.51,10.96
07/02/2011,11.4,9.05,10.22
08/02/2011,9.19,-2.26,3.47
09/02/2011,9.56,-0.05,4.75
10/02/2011,9.97,7.63,8.8
11/02/2011,12.57,7.32,9.94
12/02/2011,10.52,7.3,8.91
13/02/2011,7.79,3.56,5.68
14/02/2011,8.58,2.46,5.52
15/02/2011,6.42,2.09,4.25
16/02/2011,9.27,1.14,5.21
17/02/2011,7.98,3.04,5.51
18/02/2011,6.44,2.08,4.26
19/02/2011,5.78,2.75,4.26
20/02/2011,4.71,4.21,4.46
21/02/2011,5.51,3.55,4.53
22/02/2011,7.87,3.97,5.92
23/02/2011,11,5.22,8.11
24/02/2011,12.67,7.84,10.26
25/02/2011,12.35,6.93,9.64
26/02/2011,9.55,7.59,8.57
27/02/2011,7.27,2.14,4.7
28/02/2011,4.05,2.94,3.5
01/03/2011,4.76,2.76,3.76
02/03/2011,6.02,2.31,4.16
03/03/2011,3.44,0.27,1.85
04/03/2011,6.42,0.75,3.59
05/03/2011,6.86,-1.79,2.54
06/03/2011,6.83,1.57,4.2
07/03/2011,9.19,-2.23,3.48
08/03/2011,9.82,-4.37,2.72
09/03/2011,9.92,1.63,5.78
10/03/2011,12.06,5.31,8.69
11/03/2011,10.53,2.31,6.42
12/03/2011,13.36,6.35,9.86
13/03/2011,10.28,7.28,8.78
14/03/2011,11.78,-2.57,4.61
15/03/2011,14.01,3.11,8.56
16/03/2011,8.79,7.09,7.94
17/03/2011,11.38,3.75,7.56
18/03/2011,7.29,4.5,5.89
19/03/2011,11.92,-2.93,4.5
20/03/2011,13.02,2.01,7.51
21/03/2011,14.29,4.23,9.26
22/03/2011,14.83,7.55,11.19
23/03/2011,16.56,2.94,9.75
24/03/2011,16.54,2.87,9.7
25/03/2011,17.32,1.48,9.4
26/03/2011,13.36,3.48,8.42
27/03/2011,13.17,6.02,9.59
28/03/2011,14.04,4.89,9.47
29/03/2011,14.59,2.61,8.6
30/03/2011,12.67,8.58,10.63
31/03/2011,16.21,8.97,12.59
01/04/2011,15.04,11.21,13.12
02/04/2011,16.24,11.75,13.99
03/04/2011,14.04,3.48,8.76
04/04/2011,12.75,3.19,7.97
05/04/2011,15.19,8.51,11.85
06/04/2011,21.23,10.63,15.93
07/04/2011,19.32,6.66,12.99
08/04/2011,19.79,4.66,12.22
09/04/2011,19.37,6.91,13.14
10/04/2011,19.57,3.93,11.75
11/04/2011,17.51,6.31,11.91
12/04/2011,13.6,3.38,8.49
13/04/2011,11.57,2.4,6.98
14/04/2011,12.69,6.63,9.66
15/04/2011,15.6,8.39,11.99
16/04/2011,16.69,8.66,12.68
17/04/2011,18.63,5.18,11.9
18/04/2011,17.68,5.35,11.52
19/04/2011,21.3,5.06,13.18
20/04/2011,22.86,5.91,14.38
21/04/2011,23.77,8.32,16.04
22/04/2011,24.31,8.02,16.16
23/04/2011,25.49,8.48,16.98
24/04/2011,20.18,9.16,14.67
25/04/2011,19.9,7.89,13.9
26/04/2011,14.26,7.74,11
27/04/2011,15.72,8,11.86
28/04/2011,16.3,3.47,9.89
29/04/2011,18.04,8.88,13.46
30/04/2011,20.4,9.41,14.91
01/05/2011,19.5,9.05,14.28
02/05/2011,16.6,6.82,11.71
03/05/2011,15.51,3.51,9.51
04/05/2011,17.24,1.28,9.26
05/05/2011,19.81,8.25,14.03
06/05/2011,23.39,10.14,16.76
07/05/2011,21.02,13.59,17.3
08/05/2011,18.08,14.17,16.13
09/05/2011,18.36,8.63,13.5
10/05/2011,18.97,8.13,13.55
11/05/2011,17.16,8.92,13.04
12/05/2011,16.41,6.62,11.51
13/05/2011,15.94,4.88,10.41
14/05/2011,15.51,4.16,9.83
15/05/2011,14.59,6.33,10.46
16/05/2011,17.84,11.07,14.45
17/05/2011,17.09,10.99,14.04
18/05/2011,17.33,12.6,14.96
19/05/2011,17.6,4.2,10.9
20/05/2011,17.72,8.03,12.87
21/05/2011,19.44,4.59,12.01
22/05/2011,17.05,9.43,13.24
23/05/2011,16.82,8.64,12.73
24/05/2011,17.31,6.16,11.73
25/05/2011,18.86,3.73,11.3
26/05/2011,15.72,9.86,12.79
27/05/2011,15.53,9.48,12.5
28/05/2011,16.32,8.72,12.52
29/05/2011,18.11,11.65,14.88
30/05/2011,14.54,12.59,13.56
31/05/2011,16.87,4.7,10.79
01/06/2011,18.83,4.65,11.74
02/06/2011,22.86,8.27,15.56
03/06/2011,24.04,11.3,17.67
04/06/2011,23.72,11.13,17.42
05/06/2011,16.95,11.08,14.01
06/06/2011,16.29,9.84,13.06
07/06/2011,16.7,6.09,11.39
08/06/2011,16.96,7.53,12.25
09/06/2011,17.17,8.57,12.87
10/06/2011,15.88,7.16,11.52
11/06/2011,17.35,6.67,12.01
12/06/2011,16.22,4.17,10.19
13/06/2011,19.34,10.71,15.03
14/06/2011,21.13,6.42,13.77
15/06/2011,19.14,13.73,16.43
16/06/2011,17.97,11.47,14.72
17/06/2011,15.28,8.98,12.13
18/06/2011,16.79,9.97,13.38
19/06/2011,17.55,10.62,14.08
20/06/2011,19.78,6.93,13.36
21/06/2011,20.08,14.09,17.09
22/06/2011,19.04,11.99,15.52
23/06/2011,17.77,10.88,14.33
24/06/2011,17.99,7.91,12.95
25/06/2011,21.01,10.98,16
26/06/2011,27.5,14.63,21.06
27/06/2011,28.12,17.55,22.84
28/06/2011,18.61,14.56,16.58
29/06/2011,18.94,7.58,13.26
30/06/2011,18.72,7.02,12.87
01/07/2011,19.61,6.68,13.15
02/07/2011,21.25,11.06,16.16
03/07/2011,22.17,10.81,16.49
04/07/2011,24.31,12.99,18.65
05/07/2011,23.59,10.86,17.22
06/07/2011,19.12,12.29,15.71
07/07/2011,19.15,13.25,16.2
08/07/2011,18.37,11.84,15.1
09/07/2011,20.96,11.34,16.15
10/07/2011,21.88,10.84,16.36
11/07/2011,22.33,9.52,15.93
12/07/2011,19.6,13.21,16.4
13/07/2011,17.89,11.59,14.74
14/07/2011,22.66,8.37,15.51
15/07/2011,22.89,9.57,16.23
16/07/2011,18.99,14.13,16.56
17/07/2011,18.73,12.15,15.44
18/07/2011,17.64,13.09,15.36
19/07/2011,19.87,10.28,15.08
20/07/2011,17.2,12.61,14.91
21/07/2011,18.77,11.27,15.02
22/07/2011,19.27,8.95,14.11
23/07/2011,19.65,9.74,14.7
24/07/2011,22.66,8.61,15.63
25/07/2011,23.23,7.17,15.2
26/07/2011,20.82,13.13,16.98
27/07/2011,20.58,14.24,17.41
28/07/2011,24.03,11.38,17.71
29/07/2011,18.79,14.01,16.4
30/07/2011,22,10.38,16.19
31/07/2011,24.21,12.19,18.2
01/08/2011,27.35,16.13,21.74
02/08/2011,26.68,15.95,21.32
03/08/2011,27.08,14.3,20.69
04/08/2011,20.73,16.12,18.43
05/08/2011,22.74,13.83,18.28
06/08/2011,19.51,13.39,16.45
07/08/2011,18.89,11.49,15.19
08/08/2011,19.89,10.01,14.95
09/08/2011,20.1,10.25,15.17
10/08/2011,21.89,8.85,15.37
11/08/2011,22.33,14.56,18.45
12/08/2011,21.3,15.57,18.43
13/08/2011,19.67,15.73,17.7
14/08/2011,21.31,13.18,17.25
15/08/2011,20.46,9.14,14.8
16/08/2011,21.72,13.54,17.63
17/08/2011,18.73,10.55,14.64
18/08/2011,14.89,9.27,12.08
19/08/2011,20.8,7.27,14.03
20/08/2011,20.1,12.86,16.48
21/08/2011,23.14,13.27,18.2
22/08/2011,22.4,8.31,15.35
23/08/2011,16.11,13.51,14.81
24/08/2011,20.98,12.19,16.58
25/08/2011,19.44,12.42,15.93
26/08/2011,15.37,12.72,14.04
27/08/2011,17.94,10.46,14.2
28/08/2011,18.55,11.73,15.14
29/08/2011,16.06,9.42,12.74
30/08/2011,15.81,11.85,13.83
31/08/2011,17.35,12.05,14.7
01/09/2011,20.9,8.31,14.61
02/09/2011,24.7,10.53,17.61
03/09/2011,20.65,13.38,17.01
04/09/2011,18.9,15.15,17.02
05/09/2011,18.07,10.37,14.22
06/09/2011,17.51,13.91,15.71
07/09/2011,16.31,12.24,14.28
08/09/2011,19.45,12.55,16
09/09/2011,20.58,14.5,17.54
10/09/2011,21.17,17.11,19.14
11/09/2011,19.59,13.45,16.52
12/09/2011,19.28,14.72,17
13/09/2011,17.57,11.46,14.51
14/09/2011,18.11,9.13,13.62
15/09/2011,18.47,5.22,11.84
16/09/2011,20.84,9.35,15.09
17/09/2011,16.91,13.08,15
18/09/2011,16.03,7.6,11.82
19/09/2011,16.55,8.57,12.56
20/09/2011,18.02,14.25,16.14
21/09/2011,16.76,11.89,14.32
22/09/2011,17.08,10.66,13.87
23/09/2011,17.82,7.91,12.87
24/09/2011,19.13,8.48,13.81
25/09/2011,19.32,12.46,15.89
26/09/2011,19.96,14.84,17.4
27/09/2011,21.23,11.45,16.34
28/09/2011,24.76,13.01,18.89
29/09/2011,27.04,13.66,20.35
30/09/2011,27.13,12.88,20
01/10/2011,27.79,11.08,19.44
02/10/2011,26.82,10.59,18.71
03/10/2011,25.31,14.92,20.11
04/10/2011,17.84,13.94,15.89
05/10/2011,18.82,14.58,16.7
06/10/2011,14.2,10.15,12.18
07/10/2011,15.14,8.66,11.9
08/10/2011,15.98,8.1,12.04
09/10/2011,18.85,11.47,15.16
10/10/2011,18.14,15.38,16.76
11/10/2011,17.92,15.56,16.74
12/10/2011,18.91,13.89,16.4
13/10/2011,17.56,12.31,14.94
14/10/2011,15.59,8.06,11.82
15/10/2011,16.29,2.46,9.37
16/10/2011,17.75,2.94,10.34
17/10/2011,15.4,6.23,10.82
18/10/2011,12.42,6.64,9.53
19/10/2011,11.86,3.31,7.59
20/10/2011,11.55,0.97,6.26
21/10/2011,13.76,4.45,9.1
22/10/2011,13.92,6.34,10.13
23/10/2011,18.58,8.51,13.54
24/10/2011,16.84,12.05,14.45
25/10/2011,14.16,10.37,12.26
26/10/2011,12.98,4.31,8.65
27/10/2011,11.74,8.09,9.91
28/10/2011,14.49,5.02,9.76
29/10/2011,14.81,6.98,10.89
30/10/2011,16.55,10.68,13.62
31/10/2011,15.47,13.77,14.62
01/11/2011,14.87,9.9,12.39
02/11/2011,14.71,7.37,11.04
03/11/2011,16.1,11.08,13.59
04/11/2011,15.16,11.55,13.35
05/11/2011,11.95,9.65,10.8
06/11/2011,11.49,5.61,8.55
07/11/2011,10.82,6.54,8.68
08/11/2011,10.09,8.64,9.37
09/11/2011,14.08,9.18,11.63
10/11/2011,13.21,10.28,11.75
11/11/2011,12.09,8.88,10.48
12/11/2011,14.37,9.08,11.72
13/11/2011,15.98,11.12,13.55
14/11/2011,9.43,8.5,8.97
15/11/2011,11.15,6.6,8.87
16/11/2011,10.41,4.66,7.54
17/11/2011,12.94,5.29,9.11
18/11/2011,13.78,8.27,11.02
19/11/2011,11.76,6.83,9.3
20/11/2011,9.16,3.97,6.56
21/11/2011,10.3,6.4,8.35
22/11/2011,11.79,7.96,9.87
23/11/2011,10.18,0.84,5.51
24/11/2011,12.75,3.69,8.22
25/11/2011,11.24,8.5,9.87
26/11/2011,12.6,5.16,8.88
27/11/2011,11.96,9.18,10.57
28/11/2011,12.38,-1.54,5.42
29/11/2011,12.9,0.94,6.92
30/11/2011,11.19,4.62,7.91
01/12/2011,9.12,6.44,7.78
02/12/2011,10.84,0.28,5.56
03/12/2011,10.94,1.49,6.21
04/12/2011,8.59,5.99,7.29
05/12/2011,6.63,1.97,4.3
06/12/2011,8.13,1.54,4.83
07/12/2011,9.14,3.49,6.31
08/12/2011,11.89,2.64,7.26
09/12/2011,7.36,2.52,4.94
10/12/2011,6.14,-1.55,2.29
11/12/2011,8.61,0.26,4.43
12/12/2011,11.26,1.62,6.44
13/12/2011,5.81,3.26,4.54
14/12/2011,5.43,1.96,3.69
15/12/2011,7.44,1.71,4.57
16/12/2011,3.96,1.15,2.56
17/12/2011,5.09,-0.94,2.07
18/12/2011,5.31,-1.29,2.01
19/12/2011,7.02,-1.97,2.52
20/12/2011,9.87,1.95,5.91
21/12/2011,12.58,4.94,8.76
22/12/2011,12.04,7.61,9.82
23/12/2011,10.8,9.15,9.98
24/12/2011,9.65,2.02,5.83
25/12/2011,11.39,4.48,7.94
26/12/2011,11.54,9.88,10.71
27/12/2011,9.83,8.99,9.41
28/12/2011,9.17,7.63,8.4
29/12/2011,9.27,4.73,7
30/12/2011,10.93,3.99,7.46
31/12/2011,11.94,5.06,8.5
01/01/2012,11.1,10.27,10.68
02/01/2012,11.25,3.22,7.23
03/01/2012,11.6,3.38,7.49
04/01/2012,10.77,4.21,7.49
05/01/2012,9.38,5.33,7.36
06/01/2012,9.91,1.94,5.93
07/01/2012,9.63,2.82,6.22
08/01/2012,10.02,7,8.51
09/01/2012,11.42,6.48,8.95
10/01/2012,11.11,7.28,9.19
11/01/2012,10.96,6.24,8.6
12/01/2012,11.98,6.99,9.49
13/01/2012,5.95,-0.72,2.62
14/01/2012,5.11,-4.21,0.45
15/01/2012,5.46,-3.18,1.14
16/01/2012,5.74,-2.68,1.53
17/01/2012,8.72,-3.84,2.44
18/01/2012,11.62,-2.73,4.45
19/01/2012,9.93,7.23,8.58
20/01/2012,10.73,4.33,7.53
21/01/2012,11.39,7.74,9.57
22/01/2012,11.06,5.35,8.21
23/01/2012,7.83,3.46,5.65
24/01/2012,10.21,-0.46,4.88
25/01/2012,9.68,4.64,7.16
26/01/2012,7.31,5.46,6.39
27/01/2012,8.06,0.91,4.48
28/01/2012,5.7,1.97,3.84
29/01/2012,3.13,-0.49,1.32
30/01/2012,3.52,-0.84,1.34
31/01/2012,2.07,-2.98,-0.46
01/02/2012,2.23,-2.09,0.07
02/02/2012,1.08,-4.5,-1.71
03/02/2012,1.05,-7.39,-3.17
04/02/2012,1.5,-9.21,-3.86
05/02/2012,2.94,-5.73,-1.4
06/02/2012,3.47,0.48,1.97
07/02/2012,2.52,0.94,1.73
08/02/2012,-0.3,-5.44,-2.87
09/02/2012,0.26,-2.32,-1.03
10/02/2012,0.98,-2.18,-0.6
11/02/2012,1.68,-10.23,-4.28
12/02/2012,4.38,-8.02,-1.82
13/02/2012,6.66,0.9,3.78
14/02/2012,8.31,2.6,5.45
15/02/2012,10.43,3.4,6.91
16/02/2012,10.41,5.25,7.83
17/02/2012,11.48,5.49,8.48
18/02/2012,9.22,7.37,8.29
19/02/2012,6.33,0.35,3.34
20/02/2012,7.72,-3.37,2.17
21/02/2012,10.63,2,6.32
22/02/2012,11.4,7.02,9.21
23/02/2012,14.5,8.34,11.42
24/02/2012,13.41,8.85,11.13
25/02/2012,10.98,5.23,8.11
26/02/2012,11.47,0.85,6.16
27/02/2012,11.14,4.44,7.79
28/02/2012,10.83,8.23,9.53
29/02/2012,12.18,8.36,10.27
01/03/2012,12.57,1.78,7.18
02/03/2012,10.15,1.56,5.85
03/03/2012,13.06,4.33,8.7
04/03/2012,6.96,4.34,5.65
05/03/2012,9.26,1.9,5.58
06/03/2012,9.65,-0.71,4.47
07/03/2012,11.46,2.75,7.11
08/03/2012,11.56,1.43,6.49
09/03/2012,11.1,5.23,8.17
10/03/2012,15.83,7.94,11.89
11/03/2012,15.58,5.4,10.49
12/03/2012,11.23,3.74,7.48
13/03/2012,8.64,3.91,6.28
14/03/2012,9.64,5,7.32
15/03/2012,11.04,-0.58,5.23
16/03/2012,8.81,3.97,6.39
17/03/2012,10.68,7.3,8.99
18/03/2012,8.42,0.81,4.61
19/03/2012,12.65,-0.93,5.86
20/03/2012,14.3,2.82,8.56
21/03/2012,14.26,4,9.13
22/03/2012,17.19,4.18,10.68
23/03/2012,18.1,4.99,11.55
24/03/2012,19.24,3.93,11.58
25/03/2012,16.13,3.45,9.79
26/03/2012,18.55,1.93,10.24
27/03/2012,18.44,2.53,10.49
28/03/2012,20,2.26,11.13
29/03/2012,18.63,4.2,11.41
30/03/2012,14.05,5.09,9.57
31/03/2012,10.57,5.67,8.12
01/04/2012,12.48,-1.26,5.61
02/04/2012,13.44,0.74,7.09
03/04/2012,12.66,4.58,8.62
04/04/2012,8.73,1.19,4.96
05/04/2012,8.09,4.49,6.29
06/04/2012,10.6,-2.63,3.99
07/04/2012,10.25,5.95,8.1
08/04/2012,13.82,6.66,10.24
09/04/2012,10.73,8.23,9.48
10/04/2012,11.87,4.41,8.14
11/04/2012,12.73,1.78,7.25
12/04/2012,12.77,2.03,7.4
13/04/2012,12.09,-0.13,5.98
14/04/2012,10.52,4.24,7.38
15/04/2012,9.39,0.11,4.75
16/04/2012,10.85,-1.77,4.54
17/04/2012,12.81,5.12,8.96
18/04/2012,10.38,5.17,7.77
19/04/2012,11.18,5.54,8.36
20/04/2012,11.54,3.03,7.28
21/04/2012,12.45,1.72,7.08
22/04/2012,12.63,2.91,7.77
23/04/2012,9.44,4.71,7.07
24/04/2012,12.71,6.11,9.41
25/04/2012,11.64,5.15,8.4
26/04/2012,13.19,6.64,9.91
27/04/2012,11.82,7.95,9.89
28/04/2012,7.96,7.08,7.52
29/04/2012,12.27,4.82,8.55
30/04/2012,17.54,6.11,11.83
01/05/2012,15.08,10.45,12.76
02/05/2012,14.03,8.51,11.27
03/05/2012,8.22,7.4,7.81
04/05/2012,9.08,6.59,7.83
05/05/2012,9.7,4.09,6.9
06/05/2012,10.45,4.37,7.41
07/05/2012,13.65,2.25,7.95
08/05/2012,17.22,7.93,12.58
09/05/2012,15.69,8.83,12.26
10/05/2012,17.18,10.79,13.99
11/05/2012,14.16,9.83,11.99
12/05/2012,14.52,3.1,8.81
13/05/2012,16,2.29,9.15
14/05/2012,13.7,6.5,10.1
15/05/2012,11.6,4.69,8.15
16/05/2012,13.82,1.68,7.75
17/05/2012,14.01,5.29,9.65
18/05/2012,15.55,7.81,11.68
19/05/2012,13.85,9.99,11.92
20/05/2012,11.14,8.09,9.61
21/05/2012,17.29,8.68,12.98
22/05/2012,24.02,9.26,16.64
23/05/2012,25.27,11.27,18.27
24/05/2012,24.98,13.95,19.46
25/05/2012,24.85,14.46,19.65
26/05/2012,24.67,13.55,19.11
27/05/2012,25.86,11.61,18.73
28/05/2012,24.51,11.12,17.82
29/05/2012,21.84,11.6,16.72
30/05/2012,23.51,10.94,17.22
31/05/2012,17.43,11.94,14.69
01/06/2012,19.46,12.32,15.89
02/06/2012,17.11,11.91,14.51
03/06/2012,13.03,10.27,11.65
04/06/2012,14.25,7.33,10.79
05/06/2012,14.96,6.86,10.91
06/06/2012,18.11,11.45,14.78
07/06/2012,15.01,11.98,13.49
08/06/2012,13.68,11.7,12.69
09/06/2012,16.79,10.19,13.49
10/06/2012,16.82,5.57,11.19
11/06/2012,11.83,10.62,11.23
12/06/2012,14.01,9.56,11.79
13/06/2012,17.17,5.21,11.19
14/06/2012,16.95,6.16,11.56
15/06/2012,17.55,11.5,14.53
16/06/2012,16.5,11.64,14.07
17/06/2012,18.47,11.19,14.83
18/06/2012,18.59,10.61,14.6
19/06/2012,19.71,9.7,14.71
20/06/2012,21.44,8.62,15.03
21/06/2012,18.92,11.59,15.26
22/06/2012,16.31,10.85,13.58
23/06/2012,17.5,10.56,14.03
24/06/2012,18.98,10.96,14.97
25/06/2012,20.94,10.69,15.81
26/06/2012,20.02,12.74,16.38
27/06/2012,22.51,16.3,19.4
28/06/2012,25.77,15.87,20.82
29/06/2012,19.58,13.15,16.37
30/06/2012,18.87,13.94,16.4
01/07/2012,17.76,9.55,13.66
02/07/2012,16.28,12.81,14.55
03/07/2012,17.33,14.1,15.72
04/07/2012,20.84,15.79,18.31
05/07/2012,21.84,12.35,17.1
06/07/2012,16.49,14.77,15.63
07/07/2012,17.67,12.84,15.25
08/07/2012,20.73,13.75,17.24
09/07/2012,18.23,14.05,16.14
10/07/2012,18.57,12.26,15.41
11/07/2012,18.39,10.91,14.65
12/07/2012,17.63,8.12,12.87
13/07/2012,18.94,12.89,15.92
14/07/2012,17.56,12.76,15.16
15/07/2012,17.65,9.92,13.78
16/07/2012,17.95,12.28,15.11
17/07/2012,22.32,13.75,18.03
18/07/2012,19.46,14.77,17.12
19/07/2012,18.46,12.55,15.51
20/07/2012,17.84,10.96,14.4
21/07/2012,19.74,9.39,14.56
22/07/2012,22.71,11.82,17.27
23/07/2012,25.68,11.07,18.37
24/07/2012,27.82,11.47,19.64
25/07/2012,27.96,13.29,20.63
26/07/2012,26.79,14.35,20.57
27/07/2012,24.17,15.27,19.72
28/07/2012,19.88,11.23,15.56
29/07/2012,18.44,9.52,13.98
30/07/2012,18.68,8.48,13.58
31/07/2012,19.27,11.04,15.16
01/08/2012,21.46,14.05,17.76
02/08/2012,20.15,13.92,17.03
03/08/2012,20.91,11.43,16.17
04/08/2012,20.06,14.01,17.04
05/08/2012,19.73,12.04,15.88
06/08/2012,19.74,12.39,16.07
07/08/2012,18.66,10.04,14.35
08/08/2012,22.5,14.73,18.62
09/08/2012,24.7,12.21,18.45
10/08/2012,25.47,11.94,18.71
11/08/2012,23.04,13.23,18.13
12/08/2012,23.49,14.21,18.85
13/08/2012,21.21,14.54,17.87
14/08/2012,23.72,14.84,19.28
15/08/2012,20.26,16.67,18.46
16/08/2012,21.28,14.95,18.12
17/08/2012,24.36,16.53,20.45
18/08/2012,26.24,15.71,20.98
19/08/2012,27.21,15.92,21.57
20/08/2012,23.05,14.75,18.9
21/08/2012,20.72,13.24,16.98
22/08/2012,20.46,11.84,16.15
23/08/2012,19.54,11.26,15.4
24/08/2012,18.52,12.52,15.52
25/08/2012,20.84,15.1,17.97
26/08/2012,19.79,11.78,15.79
27/08/2012,19.45,11.72,15.59
28/08/2012,21.11,12.35,16.73
29/08/2012,16.12,14.65,15.38
30/08/2012,17.38,12.2,14.79
31/08/2012,17.35,5.07,11.21
01/09/2012,20.91,12.74,16.83
02/09/2012,19.49,12.37,15.93
03/09/2012,23.05,11.03,17.04
04/09/2012,21.84,12.82,17.33
05/09/2012,19.08,8.47,13.78
06/09/2012,20.34,6.33,13.34
07/09/2012,23.83,9.72,16.78
08/09/2012,24.55,7.47,16.01
09/09/2012,25.49,7.97,16.73
10/09/2012,19.43,15.6,17.52
11/09/2012,15.11,11.28,13.19
12/09/2012,17.57,5.57,11.57
13/09/2012,17.61,4.66,11.14
14/09/2012,18.61,12.02,15.31
15/09/2012,19.36,6.9,13.13
16/09/2012,17.56,10.01,13.78
17/09/2012,17.02,8.74,12.88
18/09/2012,16.14,6.72,11.43
19/09/2012,16.27,4.51,10.39
20/09/2012,16.42,8.01,12.22
21/09/2012,15.84,9.56,12.7
22/09/2012,13.93,3,8.46
23/09/2012,13.58,5.66,9.62
24/09/2012,14.37,9.06,11.71
25/09/2012,15.31,7.76,11.54
26/09/2012,14.38,9.59,11.98
27/09/2012,15.87,8.98,12.43
28/09/2012,15.6,7.3,11.45
29/09/2012,15.02,6.49,10.75
30/09/2012,15.56,5.32,10.44
